出現形	正解	予測
左下副甲状腺腺腫	副甲状腺腺腫	副甲状腺腺腫
単形性ＶＴ	非持続性心室頻拍	静脈炎
特発性心室細動	心室細動	心室細動
高脂血症高脂血症	高脂血症	高脂血症
白色調腫瘍	腫瘍	腫瘍
左頬部有棘細胞癌	頬部有棘細胞癌	頬部有棘細胞癌
Ｇｏｔｔｒｏｎ徴候	ゴットロン丘疹	
脊柱起立筋膿瘍	筋膿瘍	筋膿瘍
左踵骨骨折	踵骨骨折	踵骨骨折
胃癌幽門狭窄	幽門狭窄症	幽門狭窄症
拡張能障害	心不全	心不全
小腸静脈瘤破裂	食道静脈瘤破裂	静脈瘤
右上肢振戦	一側上肢振戦	振戦
中枢性甲状腺機能低下症	甲状腺機能低下症	甲状腺機能低下症
左肺動脈閉塞	肺動脈狭窄症	肺動脈狭窄症
単純性網膜症	網膜症	網膜症
両眼性複視	複視	複視
Ｈｅｎｏｃｈ−Ｓｃｈｏｎｌｅｉｎ紫斑病	ＩｇＡ血管炎	ＩｇＡ血管炎
右胸腔内腫瘍	腫瘍	腫瘍
尿もれ	尿失禁症	尿失禁症
下肢筋力低下自覚	筋力低下	下肢筋肉痛
右足静脈瘤	静脈瘤	静脈瘤
上気道浮腫	咽頭浮腫	咽頭浮腫
複雑型熱性痙攣	熱性痙攣	熱性痙攣
吻合部浮腫	浮腫	浮腫
右膀胱側壁部膀胱癌	膀胱側壁部膀胱癌	膀胱側壁部膀胱癌
Ｃａｐｎｏｃｙｔｏｐｈａｇａ　ｃａｎｉｍｏｒｓｕｓ感染症	グラム陰性菌感染症	菌血症
子宮頸部頸管狭窄	子宮頚管狭窄症	子宮頚管狭窄症
呼吸喘鳴	喘鳴	喘鳴
口腔内乾燥	口腔乾燥症	口腔乾燥症
脊椎管狭窄症	脊柱管狭窄症	脊椎症
ヘルペス髄膜炎	髄膜炎	ヘルペス脳炎
左股関節破壊	股関節症	股関節炎
左前庭障害	前庭障害	前庭障害
膠原繊維性腸炎	腸炎	結核性卵巣炎
食道期軽度障害	嚥下障害	軽度難聴
右外腸骨静脈狭窄	静脈狭窄	静脈狭窄
妊娠発覚	妊娠	妊娠
両膝関節症	膝関節症	膝関節症
類もやもや病	もやもや病	もやもや病
呼内疾患ベース肺炎	肺炎	肺炎
左足関節開放性脱臼骨折	足関節開放性脱臼骨折	足関節開放性脱臼骨折
白色粘性痰	喀痰	喀痰
食道癌２病変	食道癌	食道癌
右卵巣奇形腫	卵巣奇形腫	卵巣奇形腫
感冒罹患	感冒	感冒
血腫像	血腫	血腫
ｌｙｍｐｈｏｍａ	悪性リンパ腫	リンパ腫
左足首骨折	足関節骨折	骨折
慢性血栓性肺高血圧症	慢性血栓塞栓性肺高血圧症	慢性血栓塞栓性肺高血圧症
眼振誘発	眼振	眼振
急性ウイルス性脳炎	ウイルス性脳炎	急性ウイルス性肝炎
掻痒等	そう痒	そう痒
労作時呼吸困難感軽度	労作時呼吸困難	労作時呼吸困難
逆流性食道炎症状	逆流性食道炎	逆流性食道炎
非代償性Ｃ型肝硬変	Ｃ型非代償性肝硬変	非代償性肝硬変
子宮筋腫大	子宮筋腫	子宮筋腫
ヘルペス感染症	ヘルペスウイルス感染症	ヘルペス口内炎
抑うつあり	うつ状態	うつ状態
出血腫脹	出血	出血
急性感音性難聴	感音難聴	感音難聴
肺塞栓既往	肺塞栓症	肺塞栓症
リンパ節多発転移	多部位リンパ節転移	リンパ節転移
ｉｎｖａｓｉｖｅ　ｔｈｙｍｏｍａ	悪性胸腺腫	悪性腫瘍
イレウスリスク高い	イレウス	イレウス
左肺下葉扁平上皮癌	下葉肺扁平上皮癌	肺扁平上皮癌
分類不能型免疫不全	免疫不全	分類不能免疫不全症
高度拘束性換気障害	拘束性換気障害	拘束性換気障害
非典型的胸痛	胸痛	胸痛
ＭＲＳＡ感染	ＭＲＳＡ感染症	ＭＲＳＡ感染症
肝多発腫瘤	肝腫瘤	肝腫瘤
左大腿骨病的骨折	大腿骨病的骨折	大腿骨病的骨折
Ｓ状結腸癌術後肝転移	転移性肝癌	Ｓ状結腸癌
棘波	心電図異常	痙攣
黄色痰自己喀出	膿性痰	喀痰
心膜腔内播種	転移性心腫瘍	胸膜播種
耳痛	耳痛症	耳痛症
四肢末端しびれ	しびれ感	下肢冷感
内頸動脈狭窄	内頚動脈狭窄症	内頚動脈狭窄症
胃部分壊死	壊死	壊死
転倒受傷	外傷	外傷
左急性感音難聴	感音難聴	感音難聴
タール便少量	黒色便	下痢症
切除不能胃癌	胃癌	膵頭部癌
後頭葉脳出血	脳出血	脳出血
隅角結節	虹彩結節	虹彩結節
落ち着かなさ	多動性障害	多動性障害
脊椎多発圧迫骨折	圧迫骨折	脊椎圧迫骨折
左傍脊柱筋膿瘍	筋膿瘍	筋膿瘍
Ⅰ型ＤＭ	糖尿病	糖尿病
多発ＬＮ転移	多部位リンパ節転移	リンパ節転移
右角膜ヘルペス	ヘルペス角膜炎	角膜炎
大腸粘膜癌	癌	大腸癌
大動脈損傷	上大動脈損傷	大動脈炎
仙骨前腫瘤	腫瘤	腫瘤
前頭葉脳出血	脳出血	脳出血
社会不安症	不安神経症	神経症
左頚部食道傍リンパ節転移	リンパ節転移	頚部リンパ節転移
時折物忘れ	健忘症	健忘症
左頬部未分化腺癌	癌	頬部腫瘍
ＩＩ型ＤＭ	２型糖尿病	糖尿病合併症
脊椎管狭窄	脊柱管狭窄症	脊椎症
膨満　グル音正常	腹部膨満	
顔面神経麻痺静的再建	顔面神経麻痺	顔面神経麻痺
低分化性扁平上皮癌	癌	肺腺扁平上皮癌
左房内粘液腫	心臓粘液腫	粘液腫
重症うつ病	うつ病	うつ病
左肺下葉浸潤影	胸部異常陰影	肺部異常陰影
中葉舌区症候群	中葉無気肺	中葉症候群
膵管炎	膵炎	膵炎
軟部組織腫瘤	腫瘤	軟部腫瘍
腫瘤構造	腫瘤	腫瘤
慢性誤嚥	嚥下障害	異物誤嚥
Ｇｍ敗血症	敗血症	敗血症
右大腿部蜂窩織炎	大腿部蜂巣炎	蜂巣炎
病的腹水	腹水症	腹水症
慢性疲労	疲労感	疲労感
膿性喀痰	膿性痰	膿性痰
Ｃｈｏｌｅｄｏｃｈｏｃｅｌｅ	総胆管のう腫	
癌再発	癌	癌
胆汁うっ滞型	胆汁うっ滞	胆汁うっ滞
肺門腫瘤	縦隔腫瘍	リンパ瘤
両膝関節疼痛	膝関節痛	膝関節痛
右鎖骨転移	骨転移癌	鎖骨腫瘍
緑内症	緑内障	緑内障
夕方痛み	疼痛	疼痛
左側副部痛	側腹部痛	側腹部痛
後腹膜腫瘍上行結腸浸潤	後腹膜腫瘍	後腹膜腫瘍
心窩部自発痛	心窩部痛	心窩部痛
リンパ節腫大傾向	リンパ節腫大	リンパ節腫大
時々尿失禁	尿失禁症	尿失禁症
左臀部悪性軟部腫瘍	殿部悪性軟部腫瘍	悪性軟部腫瘍
低血糖遷延	低血糖	低血糖
右中大脳動脈閉塞症	中大脳動脈閉塞症	中大脳動脈閉塞症
重症ＣＭＶ腸炎	サイトメガロウイルス腸炎	胃腸炎
発熱コントロール	発熱	発熱
右下腿蜂窩織炎	下腿蜂巣炎	蜂窩織炎
膿瘍形成	膿瘍	膿瘍
右尿管損傷	尿管損傷	尿管損傷
感染性心内膜症	感染性心内膜炎	感染性心内膜炎
ブドウ球菌検出	ぶどう球菌感染症	ぶどう球菌感染症
副腎皮質機能不全	副腎皮質機能低下症	副腎皮質機能低下症
Ｅｓｃｈｅｒｉｃｈｉａ　ｃｏｌｉ	大腸菌感染症	
両側網膜剥離	網膜剥離	網膜剥離
播種性血管内凝固症	播種性血管内凝固	播種性血管内凝固
肺野肺門部異常陰影	肺門部異常陰影	肺野異常陰影
右房浸潤	乳房悪性腫瘍	心電図異常
屈筋腱鞘炎	腱鞘炎	腱鞘炎
肺結節陰影	胸部異常陰影	肺部異常陰影
呼吸困難感等自覚症状	呼吸困難	呼吸困難
原発性肺腫瘍	肺腫瘍	肺腫瘍
右下腿コンパートメント症候群	下腿コンパートメント症候群	コンパートメント症候群
右鎖骨上窩リンパ節腫大	鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹
右鼡径部腫脹	鼡径部腫脹	鼡径部腫脹
低悪性度リンパ腫	ホジキンリンパ腫	低リン血症
右側胸部皮下結節	皮下結節	側胸部痛
両側卵巣チョコレート嚢胞	チョコレートのう胞	卵胞出血
回盲部悪性リンパ腫	悪性リンパ腫	リンパ腫
陰部腫脹	陰のう腫大	関節炎
腹水浸出	腹水症	腹水症
ＴＡＡ	胸部大動脈瘤	動脈瘤
腸管皮膚瘻	腸瘻	皮膚瘻
ライン感染	カテーテル感染症	肝炎
多発擦過傷	擦過創	擦過創
脂質異常	脂質異常症	脂質異常症
肺嚢胞感染	肺のう胞	肺のう胞
Ｃｈｕｒｇ−Ｓｔｒａｕｓｓ　症候群	好酸球性多発血管炎性肉芽腫症	
脾結核	結核	結核
潰瘍性大腸炎急性増悪	潰瘍性大腸炎	潰瘍性大腸炎
肺抗酸菌感染症	肺非結核性抗酸菌症	肺炎
２型大腸癌	大腸癌	大腸癌
両眼網膜症	網膜症	網膜症
左眼結膜炎	結膜炎	結膜炎
右肺原発腺癌	肺腺癌	肺腺癌
ＣＲＥＳＴ症候群	クレスト症候群	クレスト症候群
感覚神経障害	知覚障害	神経症
物忘れ	健忘症	健忘症
脳筋症	ミトコンドリア脳筋症	脳症
駆細胞型急性リンパ性白血病再発	急性リンパ性白血病	急性リンパ性白血病
左大腿骨骨腫瘍	大腿骨腫瘍	大腿骨腫瘍
膿瘍縮小	膿瘍	膿瘍
右後頭葉塞栓性脳梗塞	塞栓性脳梗塞	脳塞栓症
肝内転移	転移性肝腫瘍	肝癌
膵管内乳頭粘液腫瘍	膵管内乳頭粘液性腫瘍	膵管内乳頭粘液性腫瘍
胃癌多発骨転移	胃癌骨転移	胃癌骨転移
僧房弁疣贅	疣贅	疣贅
左膝窩動脈瘤	膝窩動脈瘤	膝窩動脈瘤
腹部背部痛	背部痛	背部痛
アルコール性ニューロパチー	アルコール性多発ニューロパチー	アルコール性多発ニューロパチー
体幹部発赤	発赤	発赤
慢性突発性血小板減少性紫斑病	血小板減少性紫斑病	慢性特発性血小板減少性紫斑病
下部消化管穿孔	腸穿孔	結核性腹膜炎
Ｔ字杖歩行可能	歩行障害	歩行障害
鎖骨上リンパ節腫大	鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹
右大腿ヘルニア嵌頓	大腿ヘルニア嵌頓	無尿
大腫瘤影	腫瘤	腫瘤
双極２型障害	２型双極性障害	２型糖尿病
感染性腹部動脈瘤	感染性腹部大動脈瘤	感染性動脈瘤
ヘルペス性脳炎	サル痘	ヘルペス脳炎
不安症様	不安神経症	強皮症
右前額部痛	前頭部痛	前頭部痛
右胸膜播種	胸膜播種	胸膜播種
骨折病変	骨折	骨折
半月体形成糸球体腎炎	半月体形成性糸球体腎炎	半月体形成性糸球体腎炎
筋力低下著明	筋力低下	筋力低下
下肢骨折	骨折	脱臼
付属器圧痛	圧痛	圧痛
アスピリンアレルギー	アスピリン不耐症	アスピリン不耐症
固形腫瘍	腫瘍	腫瘍
嘔吐出現	嘔吐症	嘔吐症
統合失調症残遺状態	統合失調症	統合失調症
右上肢不全片麻痺	不全片麻痺	上肢麻痺
低血糖生	低血糖	低血糖
劇症型肺炎球菌性敗血症	肺炎球菌性敗血症	肺炎球菌性敗血症
左大腿蜂窩織炎	蜂窩織炎	大腿部蜂巣炎
発熱有	発熱	発熱
頭位性回転性めま	体位性めまい	回転性めまい
不眠考	不眠症	不眠症
全失語	全失語症	全失語症
口唇紅潮	紅潮	紅潮
開腹腫瘤	腫瘤	腫瘤
左尺骨神経障害	尺骨神経麻痺	尺骨神経麻痺
外側部乳癌	乳癌	癌
脳幹部神経膠腫	脳幹神経膠腫	脳幹神経膠腫
両足関節以遠しびれ感	しびれ感	
左再発性気胸	続発性気胸	胸部異常陰影
胃のむかつき	悪心	悪心
気管性喘息	気管支喘息	気管支喘息
痒疹結節散在	痒疹	痒疹
日中下痢	下痢症	下痢症
骨粗鬆症有	骨粗鬆症	骨粗鬆症
先天性胆管欠損	胆管先天奇形	胆管損傷
左深部静脈血栓症	深部静脈血栓症	深部静脈血栓症
冠性Ｔ波	心電図異常	心電図異常
多発胸膜肥厚斑	胸膜肥厚	胸膜斑
カンジダ眼内炎	眼内炎	カンジダ症
副腎転移	転移性副腎腫瘍	副腎癌
左緊張性気胸	緊張性気胸	緊張性気胸
度腟壁裂傷	腟裂傷	腟裂傷
仙骨部腫瘤	腫瘤	腫瘤
帯状疱疹再燃	帯状疱疹	帯状疱疹
左前胸部腫瘤	前胸部腫瘤	前胸部腫瘤
喘息症状	咳喘息	めまい
ふらつく気	よろめき歩行	嘔気
拡張障害型心不全	心不全	心肥大
アカシジア症状	錐体路障害	錐体路障害
間歇的腹痛	腹痛症	腹痛症
左肺舌区扁平上皮癌	肺扁平上皮癌	肺扁平上皮癌
星状細胞腫	星細胞腫	星細胞腫
急性腎障害	腎障害	急性腎不全
左鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹
陳旧性脳出血	脳出血	脳出血
良性下垂体腫瘍	下垂体腫瘍	良性腫瘍
腸雑音聴取可	異常腸音	異常腸音
左側頭部帯状疱疹	帯状疱疹	側頭部痛
左肺原発性肺癌	原発性肺癌	原発性肺癌
頭蓋内出血性病変	非外傷性頭蓋内出血	頭蓋内のう胞
閉塞性睡眠呼吸障害	睡眠時無呼吸症候群	閉塞性肺炎
右披裂部腫瘍	腫瘍	腫瘍
両膝変形	変形性膝関節症	膝関節症
表在性腫瘍	腫瘍	腫瘍
左母指多指症	副母趾	副母趾
両側側脳室軽度拡大	脳室拡大	脳室拡大
脈性右室心筋症	不整脈原性右室心筋症	肥大型心筋症
アルコール性末梢神経障害	アルコール性多発ニューロパチー	アルコール性肝障害
縦隔炎併発	縦隔炎	縦隔炎
暗紅色斑	紅斑症	紅斑症
骨盤圧痛	骨盤痛	骨盤痛
骨巨細胞腫瘍	骨巨細胞腫	骨巨細胞腫
Ｌａｎｇｈａｎｓ巨細胞	ランゲルハンス細胞組織球症	
気管支喘息発症	気管支喘息	気管支喘息
分葉状嚢胞性腫瘤	腫瘤	腫瘤
胆管拡張	胆管拡張症	胆管拡張症
甲状腺肥大	甲状腺疾患	甲状腺疾患
患肢発赤	発赤	発赤
好中球浸潤	好中球増加症	好中球増加症
多房性腫瘤	腫瘤	腫瘤
夜間不安	不安障害	神経症
右上肢線状強皮症	線状強皮症	線状強皮症
左内耳障害	迷路障害	迷路障害
左耳介発赤	発赤	発赤
朝方倦怠感	倦怠感	倦怠感
後頚部脂肪腫	頚部脂肪腫	後頚部腫瘤
副腎性クッシング症侯群	クッシング症候群	
混合性アルカローシス	アルカローシス	
痛く	疼痛	疼痛
皮疹再燃	発疹	発疹
再発悪性リンパ腫	悪性リンパ腫	悪性リンパ腫
子宮筋腫手術	子宮筋腫	子宮筋腫
時折心窩部痛	心窩部痛	心窩部痛
右足根骨骨折	足根骨骨折	足根骨骨折
腕頭静脈血栓症	静脈血栓症	静脈血栓症
脊椎病変	脊椎異常	脊椎疾患
歯状核	歯状核赤核淡蒼球ルイ体萎縮症	結節性肺結核
右脛骨骨幹部骨折	脛骨骨幹部骨折	脛骨骨幹部骨折
両側腎盂軽度拡張	腎盂拡張	腎盂拡張
軽度屈曲拘縮	屈曲拘縮	屈曲拘縮
左下肺野陰影	下肺野陰影	下肺野陰影
ＥＢＶ腸炎	細菌性腸炎	腸炎
左側舌癌	舌癌	舌癌
足しびれ	下肢しびれ	しびれ感
膵内分泌腫瘍肝転移	転移性肝癌	転移性肝癌
